emp_no,first_name,last_name,birth_date,from_date,to_date,title
264030,Zdislav,Solares,1965-01-15,1990-12-14,9999-01-01,Engineer
264048,Maris,Lammel,1963-02-12,1985-08-01,9999-01-01,Engineer
264053,Uriel,Heyers,1961-12-04,1987-01-01,9999-01-01,Senior Staff
264054,Gilbert,Horswill,1962-03-10,1989-11-01,9999-01-01,Staff
264063,Shim,Chelton,1963-02-18,1990-05-02,9999-01-01,Senior Staff
264065,Mohd,Bolotov,1960-03-28,1986-04-10,9999-01-01,Senior Engineer
264067,Mariangiola,Sambasivam,1961-11-07,1990-02-27,9999-01-01,Senior Engineer
264071,Magy,Orlowska,1963-08-23,1985-12-14,9999-01-01,Senior Staff
264072,Alselm,Zhang,1964-07-26,1991-03-26,9999-01-01,Engineer
264076,Anwar,Antonakopoulos,1963-07-27,1985-09-20,9999-01-01,Senior Staff
264080,Yakichi,Flanders,1962-04-08,1985-07-03,9999-01-01,Senior Staff
264089,Dietrich,Neimat,1962-01-15,1985-12-20,9999-01-01,Engineer
264102,Kiam,Rando,1962-05-03,1990-11-24,9999-01-01,Senior Staff
264110,Shiv,Piazza,1960-09-12,1986-01-28,9999-01-01,Staff
264114,Shietung,Vadhan,1964-07-21,1988-01-03,9999-01-01,Engineer
264146,Gennadi,Zaiane,1961-11-16,1986-10-16,9999-01-01,Engineer
264147,Stamatina,Goldhammer,1963-06-06,1986-12-28,9999-01-01,Senior Engineer
264166,Dmitry,Rosaz,1963-10-29,1989-06-17,9999-01-01,Engineer
264170,Sahrah,Straney,1961-11-28,1987-08-18,9999-01-01,Senior Engineer
264172,Mong,Hockney,1963-12-18,1988-04-04,9999-01-01,Senior Engineer
264175,Henk,Boudaillier,1963-07-22,1988-04-29,9999-01-01,Engineer
264183,Anyuan,Plavsic,1961-11-03,1986-11-28,9999-01-01,Senior Engineer
264189,Charmane,Binding,1964-10-20,1986-06-25,9999-01-01,Senior Staff
264196,Tesuro,Shackel,1963-12-07,1985-06-29,9999-01-01,Senior Engineer
264203,Sanjoy,Miculan,1962-09-18,1989-12-07,9999-01-01,Staff
264208,Janalee,Malinowski,1961-05-25,1986-11-24,9999-01-01,Assistant Engineer
264216,Goo,Schaar,1960-12-02,1991-08-09,9999-01-01,Senior Engineer
264224,Mantis,Ramsey,1963-05-09,1989-03-10,9999-01-01,Staff
264229,Nalini,Hofstetter,1964-09-25,1986-02-07,9999-01-01,Staff
264239,Falguni,Demian,1962-02-09,1987-02-11,9999-01-01,Senior Staff
264263,Arumugam,Wegerle,1962-05-07,1985-06-22,9999-01-01,Senior Staff
264264,Noritoshi,Mondadori,1960-09-05,1989-02-23,9999-01-01,Staff
264268,Satosi,Cyre,1960-09-07,1985-08-22,9999-01-01,Senior Staff
264271,Xiadong,Yurek,1962-10-26,1985-11-17,9999-01-01,Senior Staff
264285,Shiv,Lunn,1960-03-16,1991-12-11,9999-01-01,Staff
264299,Elrique,Kushnir,1963-01-27,1988-10-31,9999-01-01,Staff
264304,Roded,Otillio,1960-01-04,1992-04-18,9999-01-01,Technique Leader
264305,Subhada,Vieth,1961-07-05,1985-03-10,9999-01-01,Senior Engineer
264309,Zhigen,Pehl,1964-05-23,1987-11-25,9999-01-01,Engineer
264313,Wanqing,Dulin,1963-07-05,1992-01-15,9999-01-01,Senior Engineer
264318,Vincent,Nations,1961-09-25,1985-03-26,9999-01-01,Engineer
264319,Leon,Bugaenko,1962-04-06,1987-10-25,9999-01-01,Staff
264320,Rildo,Peral,1964-08-19,1991-12-06,9999-01-01,Assistant Engineer
264322,Leandro,Swist,1965-01-03,1991-01-06,9999-01-01,Senior Staff
264330,Chikako,Domenig,1962-10-25,1989-04-07,9999-01-01,Senior Engineer
264331,Karsten,Swiss,1961-12-08,1991-01-09,9999-01-01,Senior Staff
264335,Eirik,Schauser,1963-12-09,1985-03-21,9999-01-01,Senior Staff
264339,Sanjeeva,Alameldin,1963-11-14,1988-09-05,9999-01-01,Staff
264343,Teruyuki,Takanami,1961-06-03,1988-10-30,9999-01-01,Senior Engineer
264365,Szabolcs,Itschner,1964-10-05,1989-05-02,9999-01-01,Staff
264366,Kwok,Emden,1963-06-01,1991-04-13,9999-01-01,Senior Staff
264379,Jasminko,Serov,1962-09-16,1988-02-23,9999-01-01,Senior Staff
264384,Divine,Cannane,1962-02-22,1991-06-29,9999-01-01,Engineer
264414,Cordelia,Vieri,1963-11-05,1992-03-01,9999-01-01,Senior Engineer
264420,Zvonko,Viele,1961-06-04,1986-09-03,9999-01-01,Engineer
264423,Zongyan,Lanphier,1960-07-18,1990-12-30,9999-01-01,Staff
264431,Tuval,Maccarone,1960-07-04,1987-11-17,9999-01-01,Senior Engineer
264432,Christ,Hegner,1961-06-14,1989-05-10,9999-01-01,Senior Staff
264447,Freyja,Kadhim,1962-06-24,1991-06-04,9999-01-01,Staff
264448,Sachin,Underwood,1960-01-30,1989-01-13,9999-01-01,Senior Staff
264460,Susanna,Trystram,1960-11-21,1987-04-14,9999-01-01,Engineer
264471,Temple,Pews,1963-01-23,1987-01-02,9999-01-01,Senior Staff
264472,Kwangyoen,Honiden,1960-04-20,1989-05-08,9999-01-01,Engineer
264480,Pranjal,Munawer,1963-10-26,1989-03-11,9999-01-01,Senior Staff
264483,Heng,Luft,1962-12-04,1987-08-22,9999-01-01,Senior Staff
264487,Paris,Gecsel,1961-09-03,1992-04-08,9999-01-01,Assistant Engineer
264505,Rimon,Lowrie,1964-02-18,1992-04-22,9999-01-01,Engineer
264508,Pascal,Grabner,1961-03-14,1989-12-03,9999-01-01,Senior Staff
264523,Werner,Siksek,1963-02-13,1986-06-24,9999-01-01,Staff
264527,Tiina,Besancenot,1960-02-17,1991-07-01,9999-01-01,Senior Engineer
264531,Mircea,Orlowska,1962-11-11,1988-08-15,9999-01-01,Senior Engineer
264532,Shietung,Pettis,1963-10-21,1987-01-30,9999-01-01,Engineer
264536,Mooi,Katzenelson,1963-01-14,1988-03-31,9999-01-01,Engineer
264538,Leucio,Ranka,1960-03-20,1986-03-24,9999-01-01,Senior Engineer
264551,Duri,Naumovich,1962-11-20,1991-07-29,9999-01-01,Senior Staff
264553,Frazer,Stenning,1960-12-01,1991-08-12,9999-01-01,Engineer
264561,Erzsebet,Waymire,1961-04-24,1985-09-29,9999-01-01,Staff
264571,Zine,Krider,1963-07-27,1988-07-25,9999-01-01,Technique Leader
264572,Mayuko,Talmor,1964-06-28,1989-08-27,9999-01-01,Staff
264576,Matk,Serdy,1962-02-07,1989-03-24,9999-01-01,Engineer
264585,Bouchung,Schade,1960-07-25,1987-05-07,9999-01-01,Senior Engineer
264586,Candida,Randt,1961-03-02,1990-01-18,9999-01-01,Senior Staff
264594,Yinghua,Oskamp,1962-07-01,1990-02-22,9999-01-01,Senior Engineer
264600,Marsha,Borstler,1961-03-08,1987-05-26,9999-01-01,Senior Staff
264611,Atilio,Schaaf,1963-10-12,1986-04-13,9999-01-01,Senior Staff
264617,Xiaoshan,Kilgore,1961-11-18,1990-03-08,9999-01-01,Senior Staff
264619,Ghassan,Asser,1963-08-30,1989-06-21,9999-01-01,Senior Staff
264628,Ger,Angelopoulos,1962-02-21,1988-01-03,9999-01-01,Senior Staff
264632,Chenyi,Hooghiemstra,1960-04-03,1988-10-25,9999-01-01,Senior Staff
264641,Phuoc,Stranks,1963-05-13,1992-05-06,9999-01-01,Engineer
264651,Georg,Remmele,1961-06-22,1987-03-22,9999-01-01,Senior Engineer
264706,Mostafa,Reeken,1960-01-17,1992-03-08,9999-01-01,Staff
264708,Taisook,Ranze,1963-11-16,1987-04-25,9999-01-01,Staff
264744,Sailaja,Szilard,1963-06-23,1991-01-15,9999-01-01,Engineer
264747,Tsutomu,Bolotov,1961-06-08,1989-11-04,9999-01-01,Technique Leader
264757,Djelloul,Tischendorf,1964-09-08,1986-04-24,9999-01-01,Engineer
264758,Filipe,Merey,1960-06-06,1990-02-07,9999-01-01,Senior Staff
264768,Hirochika,Marwedel,1964-04-15,1991-01-02,9999-01-01,Senior Engineer
264770,Sanjay,Maraist,1962-10-17,1989-10-28,9999-01-01,Senior Engineer
264772,Ronghao,Leijenhorst,1964-03-16,1985-03-09,9999-01-01,Engineer
264774,Sariel,Bach,1963-10-02,1987-09-13,9999-01-01,Senior Engineer
264782,Khue,Kalorkoti,1961-07-16,1992-02-23,9999-01-01,Senior Engineer
264791,Udo,Schwartzburd,1962-08-28,1987-07-09,9999-01-01,Staff
264805,Dekang,Eldridge,1960-04-28,1992-06-08,9999-01-01,Senior Engineer
264818,Ramalingam,Christianini,1960-03-12,1992-05-24,9999-01-01,Technique Leader
264819,Jenwei,Erez,1961-12-06,1989-08-21,9999-01-01,Senior Staff
264829,Poornachandra,Crelier,1963-11-10,1991-09-18,9999-01-01,Senior Staff
264835,Tsvetan,Markovitch,1964-12-02,1985-10-16,9999-01-01,Senior Staff
264836,Maja,Yetim,1963-12-08,1990-05-14,9999-01-01,Senior Engineer
264838,George,Krychniak,1964-03-11,1991-10-11,9999-01-01,Senior Engineer
264849,Salvador,Vecchio,1960-02-06,1990-08-02,9999-01-01,Senior Engineer
264859,Lidong,Kusakabe,1962-10-27,1990-07-17,9999-01-01,Senior Engineer
264862,Mona,Barriga,1960-12-14,1991-03-31,9999-01-01,Engineer
264864,Arunas,Gladwell,1960-09-27,1987-01-20,9999-01-01,Senior Staff
264865,Vivian,Rajala,1960-02-28,1989-05-13,9999-01-01,Senior Engineer
264873,Shigeichiro,Highland,1960-10-07,1987-09-16,9999-01-01,Staff
264885,Sudhanshu,Orlowska,1964-03-20,1990-05-11,9999-01-01,Senior Staff
264887,Petter,Beetstra,1961-11-14,1988-03-22,9999-01-01,Senior Staff
264889,Mohit,Luft,1960-04-21,1989-07-09,9999-01-01,Engineer
264897,Dannz,Suermann,1964-03-21,1986-05-10,9999-01-01,Senior Engineer
264899,Xinyu,Parascandalo,1964-01-01,1989-07-10,9999-01-01,Assistant Engineer
264905,Zhonghua,Sidje,1963-02-08,1990-04-01,9999-01-01,Senior Engineer
264923,Goa,Brookman,1964-04-27,1990-12-13,9999-01-01,Senior Engineer
264928,Caolyn,Ermel,1963-02-23,1987-04-06,9999-01-01,Senior Staff
264944,Ugo,Chimia,1963-07-15,1992-07-06,9999-01-01,Senior Engineer
264966,Fumino,Ciolek,1962-08-12,1989-07-18,9999-01-01,Staff
264967,Maia,Rassart,1962-02-21,1989-09-14,9999-01-01,Senior Engineer
264974,Cathie,Krogh,1961-08-09,1986-01-19,9999-01-01,Staff
264985,Atilio,Bala,1961-07-26,1987-06-11,9999-01-01,Staff
264988,Hauke,Denos,1963-12-30,1986-01-07,9999-01-01,Senior Engineer
264991,Fun,Rijckaert,1961-10-16,1989-11-07,9999-01-01,Senior Staff
264993,Ulises,Jullig,1961-04-09,1990-09-12,9999-01-01,Assistant Engineer
264999,Nahid,Unno,1960-02-25,1991-02-01,9999-01-01,Staff
265001,Weiru,Demri,1964-03-22,1986-02-14,9999-01-01,Staff
265005,Miyeon,Mersereau,1961-07-11,1989-12-23,9999-01-01,Senior Staff
265008,Remco,Covnot,1962-02-02,1988-04-15,9999-01-01,Senior Staff
265017,Cullen,Weedon,1963-03-24,1986-01-16,9999-01-01,Technique Leader
265028,Shaibal,Kadhim,1962-01-29,1989-10-20,9999-01-01,Engineer
265045,Yoshimitsu,Eiron,1960-06-27,1987-09-01,9999-01-01,Senior Engineer
265052,Jiong,Merle,1962-08-29,1985-05-17,9999-01-01,Senior Staff
265055,Jiakeng,Jansen,1964-12-18,1989-12-23,9999-01-01,Senior Engineer
265058,Hideyuki,Erev,1963-11-22,1987-03-12,9999-01-01,Senior Engineer
265066,Roded,Kriebel,1963-11-04,1989-06-15,9999-01-01,Senior Engineer
265075,Manibrata,Mitzlaff,1961-06-25,1990-09-10,9999-01-01,Senior Engineer
265082,Hitofumi,Champarnaud,1964-12-09,1988-12-16,9999-01-01,Technique Leader
265093,Siddarth,Krogh,1964-05-22,1986-12-15,9999-01-01,Senior Engineer
265103,Sajjan,Kakkar,1960-08-27,1991-09-10,9999-01-01,Senior Engineer
265106,Stein,Magalhaes,1962-12-23,1989-01-22,9999-01-01,Senior Engineer
265107,Sanjit,Crouzet,1963-11-12,1987-02-22,9999-01-01,Senior Engineer
265109,Martins,Soicher,1962-09-06,1989-02-11,9999-01-01,Senior Engineer
265123,Rosalyn,Binding,1963-08-26,1986-11-04,9999-01-01,Senior Engineer
265126,Rasikan,Perez,1961-09-28,1990-07-24,9999-01-01,Senior Staff
265132,Baziley,Aloisi,1962-09-04,1990-06-21,9999-01-01,Senior Staff
265136,Sigeru,Zongker,1963-12-09,1985-03-09,9999-01-01,Senior Engineer
265139,Rance,Perry,1962-09-02,1985-12-13,9999-01-01,Senior Engineer
265140,Indrajit,Benner,1961-04-07,1985-02-20,9999-01-01,Senior Engineer
265144,Ute,Stamatiou,1963-10-23,1985-04-05,9999-01-01,Senior Engineer
265154,Bluma,Buescher,1960-11-28,1989-08-04,9999-01-01,Senior Staff
265158,Sibyl,Nourani,1963-12-19,1992-03-07,9999-01-01,Engineer
265163,Xiahua,Schurmann,1964-01-29,1990-10-26,9999-01-01,Senior Engineer
265167,Deborah,Nittel,1961-03-31,1992-07-09,9999-01-01,Engineer
265188,Suzette,Butner,1962-07-08,1991-11-26,9999-01-01,Engineer
265210,Mara,Fontet,1964-07-27,1992-06-27,9999-01-01,Staff
265225,Gita,Pashtan,1963-11-19,1985-10-31,9999-01-01,Senior Engineer
265231,Guozhong,Kilgore,1962-01-27,1988-08-21,9999-01-01,Senior Staff
265232,Theron,Peac,1962-08-28,1989-02-06,9999-01-01,Senior Engineer
265256,Moie,Sundgren,1964-07-04,1990-04-22,9999-01-01,Senior Staff
265264,Jovan,Taubman,1964-12-28,1987-12-09,9999-01-01,Engineer
265274,Seongbae,Matteis,1960-04-30,1985-08-22,9999-01-01,Engineer
265275,Mayuko,Skogmar,1960-10-02,1989-12-28,9999-01-01,Senior Staff
265291,Leon,Bisiani,1961-07-26,1992-03-07,9999-01-01,Engineer
265297,Mamdouh,Zedlitz,1964-10-02,1986-04-18,9999-01-01,Senior Engineer
265313,Marie,Makinen,1962-11-29,1986-12-18,9999-01-01,Technique Leader
265317,Rosli,Khalil,1960-06-25,1988-08-11,9999-01-01,Staff
265318,Alagu,Piazza,1960-12-25,1987-09-08,9999-01-01,Senior Staff
265320,Morrie,DiGiano,1963-06-17,1988-10-20,9999-01-01,Staff
265330,Steen,Jakobus,1960-07-31,1991-08-25,9999-01-01,Staff
265352,Jouni,Waleschkowski,1964-08-24,1986-03-19,9999-01-01,Senior Engineer
265365,Tsz,Reghbati,1964-11-28,1986-01-30,9999-01-01,Staff
265366,Chuanti,Iisaka,1960-07-14,1991-02-27,9999-01-01,Engineer
265387,Giao,Orsini,1961-10-20,1986-11-19,9999-01-01,Senior Engineer
265393,Muneo,Zizka,1960-10-03,1992-06-11,9999-01-01,Engineer
265426,Kiam,Famili,1962-03-10,1988-12-14,9999-01-01,Assistant Engineer
265428,Vasilis,Detkin,1963-09-04,1986-03-15,9999-01-01,Senior Engineer
265430,Subir,Ghandeharizadeh,1961-06-08,1991-11-18,9999-01-01,Staff
265447,Premal,Leuchs,1963-01-06,1990-01-23,9999-01-01,Engineer
265450,Susanna,Olano,1961-11-25,1990-01-13,9999-01-01,Senior Staff
265453,Ipke,Kuhnemann,1961-03-14,1987-11-24,9999-01-01,Engineer
265459,Gil,Garnier,1963-12-03,1985-04-29,9999-01-01,Staff
265460,Tristan,Zielinski,1964-06-09,1988-09-16,9999-01-01,Engineer
265466,Shigeaki,Emiris,1961-01-15,1988-10-09,9999-01-01,Senior Staff
265471,Yuuichi,Vanwelkenhuysen,1962-11-07,1986-03-05,9999-01-01,Senior Engineer
265480,Nahla,Biros,1960-03-23,1992-05-02,9999-01-01,Senior Staff
265490,Satosi,Gunderson,1964-04-11,1986-02-14,9999-01-01,Assistant Engineer
265513,Berni,Karunanithi,1960-10-16,1988-01-22,9999-01-01,Senior Engineer
265517,Takahito,Camarinopoulos,1960-05-07,1992-02-07,9999-01-01,Senior Engineer
265526,Dharmaraja,Stamatiou,1962-08-28,1991-07-30,9999-01-01,Senior Staff
265533,Muneo,Shrader,1962-03-29,1988-12-18,9999-01-01,Staff
265536,Mitsuyuki,Aloia,1961-12-23,1990-11-02,9999-01-01,Senior Engineer
265543,Nevio,Alameldin,1962-11-26,1991-12-16,9999-01-01,Staff
265546,Roselyn,Hettesheimer,1962-02-05,1991-04-03,9999-01-01,Senior Engineer
265552,Giap,Desikan,1962-06-14,1987-01-01,9999-01-01,Staff
265558,Susuma,Kleiser,1965-01-31,1987-08-02,9999-01-01,Senior Staff
265560,Noritoshi,Schieder,1964-12-22,1989-12-02,9999-01-01,Senior Staff
265569,Saddek,Ferriere,1964-04-02,1987-05-20,9999-01-01,Engineer
265583,Yuriy,Rodiger,1962-08-26,1989-04-10,9999-01-01,Senior Engineer
265586,Anwar,Kruskal,1964-09-25,1990-10-07,9999-01-01,Senior Engineer
265590,Sanjiv,Chappelet,1962-05-23,1992-04-18,9999-01-01,Engineer
265593,Van,Lundstrom,1960-01-19,1988-06-30,9999-01-01,Engineer
265596,Guther,Pehl,1962-09-20,1987-07-04,9999-01-01,Senior Engineer
265597,Zine,Lindenbaum,1962-06-03,1988-07-25,9999-01-01,Senior Staff
265602,Yoshinari,Vieth,1963-06-01,1986-09-05,9999-01-01,Senior Staff
265615,Clyde,Denny,1964-06-21,1990-08-29,9999-01-01,Senior Staff
265629,Duangkaew,Thorensen,1963-09-24,1992-05-28,9999-01-01,Senior Staff
265630,Alois,Ghalwash,1963-12-28,1988-11-16,9999-01-01,Senior Engineer
265633,Manohar,Veccia,1961-03-18,1989-01-02,9999-01-01,Senior Staff
265639,Weiyi,Pero,1961-08-29,1985-08-23,9999-01-01,Senior Engineer
265643,Charlene,Reinhard,1963-01-17,1990-12-24,9999-01-01,Engineer
265648,Ferdinand,Shackel,1960-10-22,1988-03-04,9999-01-01,Senior Engineer
265678,Brendon,Schreiter,1964-04-09,1986-07-22,9999-01-01,Senior Engineer
265688,Isamu,Janocha,1962-11-21,1991-09-15,9999-01-01,Senior Engineer
265691,Giap,Ruemmler,1963-10-26,1987-09-02,9999-01-01,Engineer
265693,Giordano,Nitto,1962-08-05,1989-09-09,9999-01-01,Senior Staff
265700,Mayuko,Karcich,1961-09-20,1986-10-13,9999-01-01,Senior Engineer
265716,Shigeo,Ramsak,1960-07-10,1987-10-16,9999-01-01,Senior Staff
265717,Munenori,Koyama,1962-04-08,1992-02-15,9999-01-01,Senior Engineer
265718,Clyde,Alblas,1962-10-02,1989-04-18,9999-01-01,Senior Engineer
265723,Patricia,Sadowski,1962-04-02,1986-06-11,9999-01-01,Senior Engineer
265746,Koichi,Noriega,1963-05-14,1986-01-06,9999-01-01,Senior Engineer
265752,Junsik,Grospietsch,1960-02-23,1986-11-19,9999-01-01,Senior Staff
265753,Aran,Pashtan,1963-08-11,1985-08-17,9999-01-01,Engineer
265754,Arunachalam,Schiettecatte,1960-08-26,1991-09-16,9999-01-01,Staff
265760,Aleksandar,Peck,1963-02-18,1989-04-06,9999-01-01,Senior Staff
265766,Hausi,Schade,1960-07-25,1988-05-02,9999-01-01,Senior Staff
265773,Gregory,Lipner,1961-05-08,1991-11-22,9999-01-01,Assistant Engineer
265800,Mayuko,Trachtenberg,1961-07-09,1986-12-19,9999-01-01,Staff
265809,Tamiya,Suri,1962-12-11,1989-04-06,9999-01-01,Senior Staff
265811,Aloke,Zockler,1962-08-16,1986-11-11,9999-01-01,Engineer
265843,Bodh,Morrin,1962-11-22,1991-06-27,9999-01-01,Staff
265850,Berni,Kolinko,1963-05-08,1990-11-25,9999-01-01,Senior Staff
265854,Zito,Brendel,1962-04-01,1988-12-18,9999-01-01,Senior Staff
265861,Unal,Oehlmann,1960-03-26,1988-09-05,9999-01-01,Senior Engineer
265865,Tuval,Swiler,1961-04-12,1989-12-23,9999-01-01,Senior Staff
265866,Manu,Imataki,1963-05-31,1987-04-06,9999-01-01,Engineer
265871,Hugo,Cmelik,1961-03-01,1985-10-25,9999-01-01,Engineer
265875,Fan,Marsiglia,1965-01-20,1989-09-03,9999-01-01,Senior Engineer
265879,Pranay,Hanratty,1963-11-13,1985-06-11,9999-01-01,Engineer
265886,Ult,Chleq,1964-07-09,1987-07-10,9999-01-01,Senior Staff
265894,Kolar,Hatcliff,1960-01-03,1991-07-19,9999-01-01,Engineer
265896,Uta,Chinen,1960-04-20,1988-11-13,9999-01-01,Engineer
265899,Noritoshi,Rosenbaum,1964-10-14,1990-10-01,9999-01-01,Engineer
265908,Subhada,Markovitch,1962-08-14,1990-06-12,9999-01-01,Technique Leader
265911,Eirik,Penn,1960-04-23,1985-07-30,9999-01-01,Staff
265913,Geoffry,Kavvadias,1961-10-01,1986-10-14,9999-01-01,Engineer
265915,Mohua,McConalogue,1960-06-09,1986-01-24,9999-01-01,Technique Leader
265918,Adil,Callaway,1961-08-25,1991-04-16,9999-01-01,Senior Engineer
265921,Hauke,Pelz,1962-12-03,1990-02-13,9999-01-01,Senior Staff
265922,Ranga,Zweizig,1961-06-25,1989-02-20,9999-01-01,Staff
265925,Youngkon,Lakshmanan,1960-11-12,1986-12-30,9999-01-01,Staff
265927,Tesuro,Dechter,1961-08-12,1991-10-15,9999-01-01,Senior Staff
265928,Ziva,Pettis,1963-02-09,1991-04-24,9999-01-01,Engineer
265929,Barton,Jervis,1961-11-05,1986-09-17,9999-01-01,Senior Engineer
265930,Uriel,Trachtenberg,1962-03-29,1990-01-12,9999-01-01,Senior Staff
265933,Miomir,Montresor,1964-05-27,1986-12-09,9999-01-01,Senior Staff
265942,Valter,Albarhamtoshy,1964-10-25,1985-09-23,9999-01-01,Engineer
265974,Sumali,Ohori,1961-07-24,1990-03-03,9999-01-01,Senior Staff
265976,Jacqueline,Kawashimo,1961-08-07,1985-03-06,9999-01-01,Staff
265999,Kristin,Braccini,1960-10-19,1990-03-14,9999-01-01,Senior Engineer
266008,Arnd,Jayawardene,1964-01-30,1988-05-09,9999-01-01,Senior Staff
266009,Ramalingam,Perz,1960-02-15,1989-06-18,9999-01-01,Engineer
266010,Badri,Penttonen,1960-08-08,1992-04-15,9999-01-01,Engineer
266027,Mong,Matzov,1961-03-20,1986-04-30,9999-01-01,Engineer
266034,Yunming,Raoux,1960-09-30,1990-02-12,9999-01-01,Senior Engineer
266045,Maya,Harllee,1964-04-04,1985-12-28,9999-01-01,Senior Staff
266057,Neven,Gunderson,1961-08-22,1991-08-23,9999-01-01,Senior Staff
266066,Koldo,Bahk,1961-10-29,1989-04-28,9999-01-01,Staff
266073,Rosli,Asser,1961-09-13,1992-03-03,9999-01-01,Senior Engineer
266074,Genta,Prenel,1962-03-03,1985-06-08,9999-01-01,Senior Staff
266078,Larisa,Cusworth,1961-12-25,1988-03-08,9999-01-01,Senior Staff
266088,Adhemar,Herbst,1963-03-16,1987-12-06,9999-01-01,Senior Staff
266099,Kiyotoshi,Buescher,1962-06-04,1987-07-13,9999-01-01,Senior Staff
266105,Huan,Srimani,1961-11-16,1990-10-06,9999-01-01,Staff
266107,Chriss,Massonet,1962-05-18,1991-06-26,9999-01-01,Senior Engineer
266116,Yuichiro,Cheshire,1960-05-27,1986-04-02,9999-01-01,Senior Staff
266124,Aamod,Varman,1962-09-07,1990-02-27,9999-01-01,Engineer
266127,Kersti,Herbst,1960-09-24,1989-11-18,9999-01-01,Engineer
266128,Mario,Trelles,1962-10-08,1988-01-10,9999-01-01,Staff
266134,Tadahiro,Sudbeck,1963-09-01,1992-01-21,9999-01-01,Senior Engineer
266140,Stevo,Oxenboll,1963-12-08,1989-07-07,9999-01-01,Senior Engineer
266144,Zhanqiu,Buchter,1962-12-22,1992-07-25,9999-01-01,Technique Leader
266145,Yurii,Potthoff,1961-09-03,1986-12-05,9999-01-01,Engineer
266151,Maya,Perfilyeva,1962-12-13,1991-09-14,9999-01-01,Staff
266162,Make,Jiang,1962-07-23,1991-05-30,9999-01-01,Senior Staff
266163,Muneo,Cheshire,1964-02-26,1990-06-25,9999-01-01,Engineer
266164,Yoshinari,Zuberek,1963-07-19,1987-08-02,9999-01-01,Senior Staff
266180,Gaurav,Siepmann,1960-11-25,1989-03-13,9999-01-01,Senior Staff
266188,Ymte,Choobineh,1963-04-29,1988-12-07,9999-01-01,Senior Engineer
266197,Ewing,Casperson,1964-09-25,1988-07-10,9999-01-01,Senior Engineer
266206,Zsolt,Anily,1965-02-01,1985-08-19,9999-01-01,Senior Staff
266214,Tomofumi,Swen,1962-10-26,1991-01-03,9999-01-01,Senior Staff
266230,Leaf,Colorni,1961-11-12,1992-03-22,9999-01-01,Staff
266240,Constantino,Chorvat,1961-09-24,1988-08-31,9999-01-01,Senior Engineer
266249,Sumant,Nishimukai,1965-01-15,1991-03-28,9999-01-01,Senior Staff
266262,Mori,Gimbel,1962-05-18,1988-05-19,9999-01-01,Senior Engineer
266268,Mitsuyuki,Suwa,1961-08-04,1987-12-09,9999-01-01,Engineer
266281,Jenwei,Ozery,1962-05-30,1986-02-26,9999-01-01,Senior Staff
266291,Mayumi,Kaltofen,1960-09-11,1989-08-24,9999-01-01,Senior Engineer
266300,Xiaopeng,Niizuma,1963-02-24,1991-06-26,9999-01-01,Senior Staff
266301,Patricio,Mateescu,1961-03-23,1991-01-09,9999-01-01,Senior Staff
266308,Rosli,Itzfeldt,1960-06-07,1990-09-25,9999-01-01,Senior Staff
266310,Zvonko,Serdy,1965-01-23,1987-06-24,9999-01-01,Senior Staff
266319,Fabrizio,Zlotek,1963-07-31,1987-04-27,9999-01-01,Senior Engineer
266321,Ute,Egerstedt,1962-05-10,1986-03-06,9999-01-01,Senior Engineer
266334,Kensei,Magliocco,1960-01-06,1987-12-15,9999-01-01,Staff
266337,Leandro,Conde,1964-04-29,1990-05-12,9999-01-01,Technique Leader
266346,Goncalo,Wroclawski,1962-09-27,1986-11-14,9999-01-01,Staff
266355,Spyrose,Shackell,1961-11-16,1990-08-25,9999-01-01,Senior Engineer
266357,Radhakrishnan,Fraisse,1962-08-13,1991-02-15,9999-01-01,Staff
266362,Nathalie,Skogmar,1962-05-14,1986-01-08,9999-01-01,Senior Engineer
266363,Sudhanshu,Wendorf,1963-09-09,1987-04-25,9999-01-01,Senior Engineer
266371,Theirry,Bierbaum,1962-12-13,1987-11-18,9999-01-01,Senior Engineer
266376,Ronnie,Oberman,1964-12-10,1986-09-12,9999-01-01,Senior Staff
266381,Susanna,Gopalakrishnan,1963-12-25,1985-02-25,9999-01-01,Senior Engineer
266398,Danai,Zongker,1960-04-23,1988-08-27,9999-01-01,Senior Engineer
266407,Jiong,Tsukune,1961-12-08,1985-03-08,9999-01-01,Technique Leader
266409,Manton,Chartres,1964-12-02,1985-06-29,9999-01-01,Staff
266416,Syozo,Seghrouchni,1963-05-22,1991-02-18,9999-01-01,Engineer
266417,Pantung,Rajaraman,1960-10-31,1990-12-15,9999-01-01,Senior Staff
266421,Uli,Docker,1962-06-23,1989-04-20,9999-01-01,Senior Engineer
